Name_Adopt,RA_Adopt,Dec_Adopt,zem_Adopt,RA_UVES,Dec_UVES,RA_SSS,Dec_SSS,B_SSS,R1_SSS,R2_SSS,I_SSS,Name_SDSS,zem_SDSS,u_SDSS,g_SDSS,r_SDSS,i_SDSS,z_SDSS,Name_NED,zem_NED,Name_SIMBAD,zem_SIMBAD,Spec_status,NumExp,ExpTime,WavStart,WavEnd,WavCoverage,Dispersion,CNR,ResPowerNom,SlitWidths,Binnings,Settings,Seeing,ProgIDs,PIObjNames,DLAzabs,DLAlogNHI,DLAelogNHI,DLAReference
J104244+120331,10:42:44.60,+12:03:31.1,1.03,10:42:44.62,+12:03:29.5,10:42:44.610,+12:03:31.14,18.028,17.105,17.012,16.998,SDSS J104244.60+120331.1,1.03,17.626,17.481,17.297,17.329,17.422,3C 245,1.029,3C 245,1.029,0,4,1480,3283.1049689448,9466.8967760748,"3299.49-7522.58,7667.11-8468.18,8468.33-9466.90",2.5,"2,6,9,14,8","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.45,0.52,0.61",076.A-0860(A),3cm245,,,,
J104433-012502,10:44:33.04,-01:25:02.0,5.8,10:44:33.15,-01:25:02.3,10:44:32.359,-01:24:38.25,19.712,17.604,17.671,16.567,SDSS J104433.04-012502.0,5.8,23.888,24.195,25.417,21.834,19.268,SDSS J104433.04-012502.2,5.8,QSO J1044-0125,5.74,3,0,0,0.0,0.0,,0.0,,,,,,,,,,,,
J104540-101812,10:45:40.56,-10:18:12.8,1.261,10:45:40.53,-10:18:13.2,10:45:40.562,-10:18:12.81,17.238,16.915,16.671,16.635,,,,,,,,2MASSi J1045405-101812,1.261,[VV96] J104540.7-101813,1.261,0,1,1650,3283.1504574461,6654.2511317818,"3292.91-4520.16,4621.78-4692.81,4698.61-5601.42,5676.80-5935.06,5935.41-6649.26",2.5,"9,8,18,18,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.98,1.12,1.26",078.A-0068(A),he1043m1002,,,,
J104631+052009,10:46:31.86,+05:20:09.8,1.425,10:46:31.94,+05:20:09.5,10:46:31.857,+05:20:10.09,19.018,18.805,19.048,,,,,,,,,SDSS J104631.86+052009.8,1.425,,,0,6,28914,3044.6527390399,6812.260251999,"3073.22-3869.70,4784.98-5234.79,5247.59-5758.82,5831.75-6065.06,6080.71-6763.02,6766.46-6810.90",2.5,"8,0,19,20,0","49.8,0.0,47.8,47.8,0.0",1,2x2,"346,580","0.48,0.68,1.16",074.A-0780(A),j1046p0520,,,,
J104642+053107,10:46:42.83,+05:31:07.0,2.7,10:46:42.76,+05:31:08.9,10:46:42.847,+05:31:07.00,18.836,17.973,18.162,17.569,SDSS J104642.83+053107.0,2.7,19.863,18.708,18.366,17.994,17.673,SDSS J104642.83+053107.0,2.699,SDSS J104642.83+053107.0,2.682,0,3,12528,3044.7928207976,6810.131263908,"3058.31-3870.85,4802.27-4853.56,4857.24-5756.21,5834.69-6061.39,6070.55-6301.10,6301.84-6364.58,6365.32-6810.13",2.5,"11,0,28,31,0","49.8,0.0,47.8,47.8,0.0",1,2x2,"346,580","0.40,0.53,0.74",074.A-0780(A),q1044p0546,,,,
J104656+054150,10:46:56.71,+05:41:50.3,1.233,10:46:56.72,+05:41:49.9,10:46:56.725,+05:41:50.18,18.572,17.394,17.683,17.056,SDSS J104656.71+054150.3,1.233,18.222,18.087,17.761,17.659,17.669,SDSS J104656.70+054150.3,1.23,QSO B1044+059,1.226,0,4,13488,3044.6932679142,6813.5440195744,"3060.07-3869.07,4780.85-5236.43,5243.42-5578.06,5578.76-5755.92,5835.18-6065.19,6073.08-6300.95,6302.58-6807.86",2.5,"16,0,38,37,0","49.8,0.0,47.8,47.8,0.0",1,2x2,"346,580","0.50,0.81,0.97",074.A-0780(A),q1044p059,,,,
J104733+052454,10:47:33.16,+05:24:54.9,1.334,10:47:33.24,+05:24:54.3,10:47:33.164,+05:24:54.90,18.163,17.323,17.283,17.12,SDSS J104733.16+052454.9,1.334,18.103,17.997,17.692,17.705,17.774,SDSS J104733.16+052454.9,1.334,QSO B1044+056,1.306,0,4,13952,3044.9877125464,6814.373414718,"3044.99-3869.71,4791.25-5758.50,5837.16-6068.00,6073.77-6809.20",2.5,"19,0,41,51,0","49.8,0.0,47.8,47.8,0.0",1,2x2,"346,580","0.54,0.66,0.76",074.A-0780(A),q1044p056,,,,
J104800+052209,10:48:00.40,+05:22:09.7,1.231,10:48:00.44,+05:22:10.0,10:48:00.408,+05:22:09.57,19.528,18.785,18.626,,SDSS J104800.40+052209.7,1.231,19.566,19.691,19.194,19.184,19.075,SDSS J104800.40+052209.7,1.231,QSO B1045+056,1.23,0,3,15699,3044.7664665877,6810.810624318,"3091.48-3869.07,4785.31-5229.27,5246.04-5578.15,5578.71-5757.89,5836.25-6067.86,6069.33-6301.05,6301.99-6809.67",2.5,"11,0,24,21,0","49.8,0.0,47.8,47.8,0.0",1,2x2,"346,580","0.53,0.56,0.64",074.A-0780(A),q1045p056,,,,
J105440-002048,10:54:40.98,-00:20:48.4,1.02,10:54:40.96,-00:20:48.9,10:54:40.987,-00:20:48.50,18.358,17.674,17.743,17.654,SDSS J105440.98-002048.4,1.02,18.394,17.972,17.605,17.679,17.569,SDSS J105440.98-002048.4,1.019,QSO J1054-0020,1.021,0,4,10240,3282.9587496257,6653.9735555483,"3285.64-4520.92,4621.24-5601.14,5676.14-6653.97",2.5,"10,13,37,35,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.66,1.12,1.22",078.A-0003(A),q1054m0020,,,,
J105817+195150,10:58:17.90,+19:51:50.9,1.115,10:58:17.84,+19:51:51.8,10:58:17.903,+19:51:50.82,17.58,17.41,16.97,16.34,SDSS J105817.90+195150.9,1.115,17.282,17.253,16.931,16.897,17.019,[HB89] 1055+201,1.11,7C 1055+2008,1.11,0,5,1525,3283.0754765953,9466.7327902597,"3294.02-7522.45,7666.91-9466.73",2.5,"3,7,11,15,10","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.61,0.61,0.61",076.A-0860(A),4cm20.24,,,,
J110325-264515,11:03:25.29,-26:45:15.8,2.145,11:03:25.29,-26:45:17.5,11:03:25.298,-26:45:15.84,15.951,15.742,15.859,15.421,,,,,,,,[HB89] 1100-264,2.145,QSO B1100-2629,2.145,0,21,100272,3045.3186116209,10429.507931496,"3053.56-5238.60,5244.42-5578.99,5579.58-5759.29,5835.58-6063.46,6068.31-6770.17,6782.92-6824.11,6866.06-8531.50,8662.70-9096.14,9098.96-9505.54,9506.16-9767.68,9772.27-9925.13,9931.89-10087.79,10104.11-10255.84,10278.19-10429.51",1.5,"43,113,90,94,157","54.5,70.8,56.9,56.9,61.8","0.5,0.8,0.9,1.0","1x1,2x1,2x2","346,437,580,860","0.52,0.81,1.67","076.A-0463(A),60.O-9025(B)","qsom1101m264,qsom1101mm26m45",,,,
J110633-182124,11:06:33.41,-18:21:24.1,2.303,11:06:33.42,-18:21:24.9,11:06:33.419,-18:21:24.10,15.625,15.538,15.629,15.836,,,,,,,,HE 1104-1805B,2.303,[BDW2002] q1104-1805b,2.303,4,0,0,0.0,0.0,,0.0,,,,,,,,,,,,
J110729+004811,11:07:29.03,+00:48:11.2,1.39,11:07:29.18,+00:48:11.3,11:07:29.036,+00:48:11.06,17.517,17.074,17.006,16.762,SDSS J110729.03+004811.2,1.39,17.803,17.626,17.296,17.187,17.202,SDSS J110729.03+004811.1,1.391,QSO B1104+0104,1.392,0,2,7200,3282.92144993,6653.5650401974,"3291.47-4517.70,4618.38-5600.57,5676.22-6617.05,6620.85-6653.57",2.5,"9,14,29,30,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.60,1.25,2.26",074.A-0597(A),"sdssmq1107p0048ua,sdssmq1107p0048ub",,,,
J111358+144226,11:13:58.69,+14:42:26.9,0.866,11:13:58.74,+14:42:26.5,11:13:58.704,+14:42:27.02,17.76,16.839,16.957,16.834,SDSS J111358.69+144226.9,0.866,17.824,17.638,17.528,17.493,17.34,[HB89] 1111+149,0.866,QSO B1111+149,0.866,0,4,3430,3283.1079577395,9466.9843398154,"3298.28-7522.28,7671.21-8468.19,8468.33-9466.98",2.5,"5,11,16,19,9","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.47,0.57,0.67",076.A-0860(A),pksm1111p149,,,,
J111654-221652,11:16:54.58,-22:16:52.4,2.282,11:16:54.53,-22:16:54.2,11:16:54.589,-22:16:52.44,20.583,19.568,19.359,18.61,,,,,,,,PKS B1114-220,2.282,OHIO M -224,2.282,0,10,14115,3285.7378579787,6651.8359636358,"3759.90-4523.09,4618.56-4657.16,4658.75-5598.97,5672.85-6651.84",2.5,"0,1,9,8,0","0.0,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.60,1.12,1.77",71.B-0081(A),mrcb1114m220,,,,
J111727-083857,11:17:27.15,-08:38:57.3,4.495,11:17:27.20,-08:38:56.4,11:17:27.150,-08:38:57.36,,,19.522,18.669,,,,,,,,BRI 1114-0822,4.495,QSO B1114-083,4.495,0,6,35579,4779.5692095165,10428.9640577436,"4970.00-5579.03,5579.50-5760.33,5835.56-5897.25,5897.60-6067.20,6070.34-6301.99,6302.36-6774.55,6783.20-6845.08,6857.83-6927.95,6941.42-6993.13,6997.74-8525.46,8663.13-9087.13,9098.81-10087.25,10088.85-10255.27,10259.72-10428.96",2.5,"0,0,14,19,9","0.0,0.0,47.8,47.8,47.8",1,2x2,"580,860","0.53,1.11,2.19",074.A-0801(B),b1114m0822,,,,
J112229+180526,11:22:29.70,+18:05:26.4,1.041,11:22:29.74,+18:05:26.4,11:22:29.710,+18:05:26.44,18.022,17.01,16.953,16.691,SDSS J112229.70+180526.4,1.041,18.326,17.823,17.262,17.118,17.028,[HB89] 1119+183,1.04,QSO B1119+183,1.04,0,4,2840,3282.991469293,9466.6484403223,"3307.06-5237.41,5246.15-7520.00,7667.61-8829.61,8829.75-8888.41,8888.56-9466.65",2.5,"2,7,12,22,15","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.66,0.74,0.87",076.A-0860(A),ommp133,,,,
J112442-170517,11:24:42.86,-17:05:17.4,2.4,11:24:42.80,-17:05:16.9,11:24:42.866,-17:05:17.43,16.307,16.165,16.01,15.718,,,,,,,,2MASSi J1124428-170517,2.4,QSO J1124-1705,2.4,0,43,150502,3046.6778429862,10429.4132452416,"3059.48-6838.20,6839.57-8525.32,8660.67-9088.09,9097.24-9767.69,9771.99-9925.14,9939.45-10087.80,10097.30-10255.85,10273.83-10429.41",1.5,"90,84,181,209,54","49.0,49.0,46.5,46.5,56.9","0.7,0.8,0.9,1.0,1.4","1x1,2x1,2x2","346,390,437,564,580,860","0.44,0.70,1.89","073.B-0420(A),60.O-9025(B),68.A-0570(A)","he1122m1648,qsom1122m1648",,,,
J112910-231628,11:29:10.84,-23:16:28.1,1.019,11:29:10.80,-23:16:28.0,11:29:10.840,-23:16:28.16,17.61,17.241,17.301,17.003,,,,,,,,2MASSi J1129108-231628,1.019,[VV96] J112910.9-231628,1.019,0,1,1470,3283.2399389274,6654.3215092072,"3290.45-4520.21,4621.25-4696.15,4696.43-5132.09,5132.35-5601.48,5675.73-6298.61,6300.92-6348.18,6348.28-6479.26,6479.37-6654.32",2.5,"4,5,13,14,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","1.18,1.38,1.58",078.A-0068(A),he1126m2259,,,,
J112932+020422,11:29:32.71,+02:04:22.8,1.192,11:29:32.77,+02:04:22.8,11:29:32.711,+02:04:22.81,18.001,17.023,17.255,17.181,SDSS J112932.71+020422.8,1.192,18.098,17.67,17.346,17.37,17.432,SDSS J112932.64+020422.8,1.193,QSO B1126+0220,1.193,0,4,5860,3282.4747497119,9465.4741846267,"3283.16-5599.66,5674.22-7521.27,7665.06-8466.49,8467.19-8887.16,8887.68-9441.04,9441.59-9460.11,9460.34-9465.47",2.5,"7,12,24,28,14","41.5,41.5,41.1,41.1,41.1",1.2,2x2,"390,437,564,760","0.74,1.16,1.74",079.A-0656(A),j1129p0204,,,,
J113007-144927,11:30:07.06,-14:49:27.3,1.184,11:30:06.92,-14:49:26.9,11:30:07.063,-14:49:27.37,16.832,16.214,16.037,16.335,,,,,,,,[HB89] 1127-145,1.184,[CGK2006] QSO 1127-145 -00.13+0.57,0.0,0,7,24900,3043.8233623452,6813.8697817183,"3046.82-3054.43,3055.32-3057.79,3058.48-3065.32,3066.04-3277.23,3286.86-3305.11,3306.69-3377.58,3377.98-4520.90,4619.80-4658.14,4660.31-4674.01,4674.48-4777.21,4778.89-4925.35,4926.50-5578.05,5579.03-5821.37,5821.80-5890.81,5892.19-5896.36,5898.04-6274.77,6309.77-6364.68,6365.79-6547.50,6548.32-6808.02",2.5,"37,28,88,89,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"346,390,564,580","0.42,0.76,1.21","67.A-0567(A),69.A-0371(A)","1127m145,pks1127m14",,,,
J113010+041128,11:30:10.58,+04:11:28.0,3.93,11:30:10.64,+04:11:27.9,11:30:10.580,+04:11:28.16,,18.519,17.953,16.968,SDSS J113010.58+041128.0,3.93,23.97,22.177,19.294,18.087,17.399,SDSS J113010.58+041128.0,3.93,2MASS J11301059+0411278,3.93,0,7,22982,3759.6915461138,9466.856664344,"5678.59-5920.42,5930.70-7520.48,7665.92-8432.56,8433.34-8467.51,8468.43-8829.58,8830.32-8888.31,8889.13-9378.69,9379.32-9442.34,9443.05-9466.86",2.5,"0,0,0,36,43","0.0,0.0,0.0,56.9,56.9",0.8,2x2,"437,760","0.57,1.49,2.94",080.B-0445(A),1130p0411,,,,
J114254+265457,11:42:54.26,+26:54:57.5,2.625,11:42:54.38,+26:55:00.4,11:42:54.277,+26:54:57.48,16.925,16.369,16.715,16.419,SDSS J114254.26+265457.5,2.625,17.518,16.813,16.663,16.627,16.475,2MASSi J1142542+265457,2.63,QSO B1140+2711,2.63,0,13,45396,3755.3233351027,10429.0316782654,"3757.92-3913.74,3914.43-3989.83,3991.06-4302.52,4303.78-4984.10,6706.25-6774.20,6783.47-6853.75,6864.05-6986.53,7004.68-8529.92,8662.10-9766.73,9773.65-9924.11,9934.05-9963.25,9965.00-10086.90,10093.96-10255.17,10270.83-10429.03",2.5,"0,99,0,0,113","0.0,59.8,0.0,0.0,56.9",0.8,2x2,"437,860","0.42,0.72,1.23",69.A-0246(A),hsm1140p2711,,,,
J114608-244732,11:46:08.09,-24:47:32.8,1.94,11:46:08.12,-24:47:33.2,11:46:08.092,-24:47:32.88,17.974,17.471,17.494,16.822,,,,,,,,[HB89] 1143-245,1.94,QSO B1143-245,1.94,0,4,4905,3283.1792154075,9467.0319206398,"3296.54-4739.54,4751.93-7522.69,7670.16-8888.77,8888.99-8922.71,8922.86-9467.03",2.5,"7,18,19,28,21","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.54,0.73,0.91",076.A-0860(A),pksm1143m245,,,,
J115153+150945,11:51:53.86,+15:09:45.0,3.084,11:51:53.90,+15:09:44.2,11:51:53.899,+15:09:45.03,19.468,18.659,18.639,18.995,SDSS J115153.86+150945.0,3.084,22.063,19.306,19.089,19.084,18.886,SDSS J115153.86+150945.0,3.078,SDSS J115153.86+150945.0,3.078,0,1,4800,3282.5719590809,7005.8713623361,"3508.06-4520.65,4978.38-5957.72,6038.39-6996.35,7000.38-7005.87",2.5,"0,6,13,13,0","0.0,49.8,47.8,47.8,0.0",1,2x2,"390,600","0.58,0.61,0.64",081.A-0334(A),j115153.86p150945.0,,,,
J115906+133737,11:59:06.52,+13:37:37.7,4.05,11:59:06.50,+13:37:38.0,11:59:06.533,+13:37:37.77,19.482,17.234,17.197,17.019,SDSS J115906.52+133737.7,4.05,23.059,19.25,17.915,17.551,17.308,2MASSi J1159065+133738,3.984,QSO J1159+1337,3.984,0,1,3000,4778.0471748226,6810.7392583068,"4778.05-5358.73,5359.00-5578.60,5579.02-5758.07,5832.73-6301.82,6302.19-6357.40,6358.46-6365.41,6365.68-6497.56,6497.72-6570.74,6570.96-6645.63,6645.79-6649.51,6649.62-6699.04,6699.15-6760.94,6761.06-6771.55,6771.72-6777.03,6777.20-6810.74",2.5,"0,0,19,19,0","0.0,0.0,47.8,47.8,0.0",1,2x2,580,"0.63,0.86,1.09",074.A-0306(B),pss1159p1337,,,,
J120044-185944,12:00:44.93,-18:59:44.3,2.448,12:00:44.95,-18:59:43.2,12:00:44.934,-18:59:44.34,17.084,16.832,16.778,16.371,,,,,,,,[HB89] 1158-187 NED02,2.448,QSO J1200-1859,2.453,0,12,43200,3045.5983142825,10430.0791223849,"3051.32-5758.88,5837.26-6848.84,6856.39-6930.89,6941.36-6993.76,6997.03-8524.31,8661.46-9088.63,9094.77-9925.53,9929.66-10088.16,10093.46-10256.28,10266.81-10430.08",2.5,"40,58,76,78,70","49.8,49.8,47.8,47.8,47.8",1,2x2,"346,437,580,860","0.42,0.76,1.77",166.A-0106(A),he1158m1843,,,,
J120342+102831,12:03:42.24,+10:28:31.7,1.894,12:03:42.27,+10:28:31.8,12:03:42.248,+10:28:31.80,17.742,17.82,17.184,16.77,SDSS J120342.24+102831.7,1.894,18.018,17.894,17.772,17.515,17.471,SDSS J120342.24+102831.7,1.888,2MASS J12034225+1028318,1.888,0,7,9805,3282.3402939936,9466.6651943592,"3282.34-4516.45,4618.91-5599.25,5673.65-7518.70,7663.79-8887.31,8887.61-9441.36,9441.52-9466.67",2.5,"17,15,20,28,22","41.5,41.5,41.1,41.1,41.1",1.2,2x2,"390,564,760","0.56,0.96,1.37",079.A-0656(A),j1203p1028,,,,
J120917+113830,12:09:17.93,+11:38:30.3,3.103,12:09:17.86,+11:38:29.4,12:09:17.936,+11:38:30.27,17.927,16.887,16.878,16.599,SDSS J120917.93+113830.3,3.103,20.364,17.613,17.443,17.426,17.378,[HB89] 1206+119,3.105,QSO B1206+119,3.105,0,1,3900,3283.2300044161,7006.2824939601,"3509.18-4211.80,4212.22-4521.33,4978.55-4999.06,5001.86-5056.08,5058.36-5578.90,5579.65-5670.55,5672.16-5958.11,6038.75-6997.52,7000.38-7006.28",2.5,"0,4,11,12,0","0.0,49.8,47.8,47.8,0.0",1,2x2,"390,600","2.14,2.47,2.80",080.A-0482(A),sdss1209p11,,,,
J121140+103002,12:11:40.59,+10:30:02.0,2.191,12:11:40.81,+10:30:01.4,12:11:40.599,+10:30:02.14,17.425,17.334,17.406,17.195,SDSS J121140.59+103002.0,2.191,18.526,18.035,18.049,17.835,17.58,LBQS 1209+1046,2.192,LBQS 1209+1046,2.193,0,4,14400,3285.0856284184,6654.0103939201,"3285.09-4522.53,4618.88-4690.18,4696.40-5578.99,5579.54-5600.10,5674.71-6653.07",2.5,"13,17,34,34,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.52,0.62,0.82",68.A-0170(A),q1209p107,,,,
J121332+130720,12:13:32.17,+13:07:20.9,1.141,12:13:32.20,+13:07:22.8,12:13:32.185,+13:07:21.27,17.874,17.579,17.101,17.076,SDSS J121332.17+130720.9,1.141,18.662,18.313,18.03,17.926,17.77,LBQS 1210+1324,1.139,4C 13.46,1.139,0,4,1960,3283.1283278395,9467.1220245247,"3296.82-7522.76,7667.42-9467.12",2.5,"1,5,7,11,7","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.73,0.97,1.04",076.A-0860(A),4cmp13.46,,,,
J121509+330955,12:15:09.22,+33:09:55.1,0.615,12:15:09.21,+33:09:54.7,12:15:09.245,+33:09:55.47,16.192,16.511,16.369,15.977,SDSS J121509.22+330955.1,0.615,16.805,16.416,16.493,16.496,16.634,TON 1480,0.616,QSO B1212+3326,0.616,0,4,18467,3278.2151000725,6657.6701995776,"3287.88-4519.66,4621.50-5578.05,5579.31-5602.53,5672.90-6016.77,6029.78-6245.23,6258.21-6364.47,6366.16-6613.46,6619.31-6655.73",2.5,"31,52,86,69,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.70,0.88,1.57",69.A-0371(A),ton1480,,,,
J122310-181642,12:23:10.59,-18:16:42.4,2.16,12:23:10.46,-18:16:41.4,12:23:10.590,-18:16:42.46,17.993,17.499,17.438,16.841,,,,,,,,2MASSi J1223106-181642,2.16,[VV96] J122310.6-181644,2.16,0,1,3000,3282.9502523411,6654.5112341174,"3282.95-3382.89,3383.06-3539.59,3540.15-4512.06,4621.69-4694.92,4696.48-5599.07,5676.41-5822.10,5822.49-6652.35",2.5,"10,8,21,20,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.91,0.93,0.95",273.A-5020(A),he1220m1800,,,,
J122602+132114,12:26:02.10,+13:21:14.5,3.543,12:26:02.10,+13:21:14.1,12:26:02.107,+13:21:14.47,19.519,17.654,17.893,17.436,SDSS J122602.10+132114.5,3.543,26.115,19.108,18.228,18.107,17.906,SDSS J122602.10+132114.5,3.532,SDSS J122602.10+132114.5,3.532,0,1,4199,4162.8303189608,6210.1616427698,"4162.83-4301.73,4302.02-5161.28,5228.43-5264.87,5265.13-5397.48,5397.79-5463.32,5463.60-5579.07,5579.35-5648.59,5648.73-5702.40,5702.49-5747.94,5748.18-5763.88,5763.97-5869.47,5869.57-5925.09,5925.19-5975.06,5975.16-6048.10,6048.20-6050.92,6051.02-6053.45,6053.60-6057.69,6057.84-6100.52,6100.68-6112.24,6112.34-6165.17,6165.32-6186.69,6186.85-6194.08,6194.28-6199.66,6199.81-6207.94",2.5,"0,15,30,0,0","0.0,47.8,47.8,0.0,0.0",1,2x2,520,"NA,NA,NA",080.A-0482(A),sdss1226p13,,,,
J123055-113909,12:30:55.53,-11:39:09.3,3.528,12:30:55.71,-11:39:08.2,12:30:55.530,-11:39:09.39,21.391,,19.115,18.326,,,,,,,,PKS B1228-113,3.528,IVS B1228-113,0.0,0,5,17875,3285.8271251407,6812.6861236762,"3885.37-4523.51,4778.46-4806.59,4811.60-4846.32,4848.14-4883.97,4886.00-4923.26,4927.12-5758.37,5834.21-6810.30",2.5,"0,7,49,17,0","0.0,49.8,47.8,47.8,0.0",1,2x2,"390,580","0.47,0.56,0.72",71.A-0067(A),b1228m113,,,,
J123200-022404,12:32:00.01,-02:24:04.7,1.043,12:32:00.03,-02:24:04.0,12:32:00.010,-02:24:04.88,17.354,,16.322,16.165,SDSS J123200.01-022404.7,1.043,17.427,17.122,16.785,16.79,16.793,LBQS 1229-0207,1.043,4C -02.55,1.045,0,8,15210,3282.511381475,9467.0796843386,"3285.50-7522.10,7666.74-9467.08",2.5,"23,28,62,65,12","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,564,580,760","0.58,0.80,1.37","076.A-0860(A),087.A-0778(A),68.A-0170(A)","4cmm2.55,j1232m0224,q1229m021",,,,
J124604-073046,12:46:04.23,-07:30:46.5,1.286,12:46:04.30,-07:30:46.0,12:46:04.233,-07:30:46.56,18.157,17.658,17.875,,,,,,,,,[HB89] 1243-072,1.286,QSO B1243-072,1.286,0,4,11999,3045.7106341563,6811.5024367129,"3092.78-3146.97,3147.34-3870.14,4785.84-4808.28,4811.93-4846.12,4849.40-4884.50,4888.29-4923.60,4927.54-4962.88,4968.22-5238.66,5244.47-5578.53,5579.51-5758.09,5834.70-6067.47,6073.85-6301.85,6302.37-6365.28,6365.86-6811.50",2.5,"9,0,13,15,0","49.8,0.0,47.8,47.8,0.0",1,2x2,"346,580","0.50,0.67,0.88",69.A-0410(A),q1243m072,,,,
J124646-254749,12:46:46.79,-25:47:49.3,0.633,12:46:46.84,-25:47:49.3,12:46:46.791,-25:47:49.39,17.651,15.839,17.389,17.196,,,,,,,,[HB89] 1244-255,0.633,QSO B1244-255,0.638,0,4,1660,3283.0904227009,9466.6969435302,"3291.01-7522.11,7668.99-7939.37,7939.50-9466.70",2.5,"1,5,6,9,5","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","1.32,1.73,1.97",076.A-0860(A),pksm1244m255,,,,
J124913-055919,12:49:13.86,-05:59:19.1,2.247,12:49:13.90,-05:59:19.0,12:49:13.855,-05:59:19.10,17.206,16.104,16.092,15.641,,,,,,,,[HB89] 1246-057,2.247,QSO B1246-0542,2.226,0,2,7200,3047.5451333692,10429.0902067518,"3047.55-3480.62,3481.09-3914.13,3914.48-4065.19,4065.39-5002.20,5002.45-5240.63,5242.69-5759.83,5836.95-6365.34,6365.82-6443.69,6444.17-7761.14,7762.43-8527.55,8986.11-9083.22,9106.66-10087.29,10088.97-10255.40,10259.93-10429.09",2.5,"14,15,37,41,34","54.5,59.8,56.9,56.9,56.9","0.8,0.9",2x1,"346,437,580,860","0.63,0.72,1.57",60.O-9025(B),q1246m057,,,,
J124957-015928,12:49:57.23,-01:59:28.8,3.665,12:49:57.19,-01:59:26.4,12:49:57.223,-01:59:28.77,,,19.37,,SDSS J124957.23-015928.8,3.665,23.128,18.781,17.867,17.794,17.619,SDSS J124957.23-015928.8,3.635,2MASS J12495722-0159289,3.636,0,11,33650,3275.6028311825,6811.1682252249,"3728.79-4518.47,4777.95-5757.23,5832.91-6811.17",2.5,"0,26,191,60,0","0.0,49.8,47.8,47.8,0.0",1,2x2,"390,580","0.38,0.90,1.12",075.A-0464(A),q1249m0159,,,,
J125151-022333,12:51:51.38,-02:23:33.5,1.192,12:51:51.40,-02:23:33.3,12:51:51.381,-02:23:33.58,17.056,,16.459,16.204,,,,,,,,2MASSi J1251514-022333,1.192,QSO B1249-02,1.192,0,1,1218,3283.3674818109,6654.469022268,"3294.01-4520.31,4622.67-5601.61,5677.51-5827.55,5827.94-6648.98",2.5,"5,6,15,16,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","1.45,1.59,1.74",078.A-0068(A),he1249m0207,,,,
J125212-132449,12:52:12.53,-13:24:49.2,0.014,12:52:12.57,-13:24:52.7,12:52:12.532,-13:24:49.28,9.718,,16.25,13.099,,,,,,,,,,NGC 4748,0.014,0,2,6000,3285.1501648624,6653.4720097608,"3289.05-4520.39,4623.53-5599.99,5675.30-6653.47",1.5,"27,24,66,73,0","48.3,48.3,45.2,45.2,0.0",1,1x1,"390,564","0.74,0.92,1.32",073.B-0420(A),ngc4748,,,,
J125438+114105,12:54:38.25,+11:41:05.8,0.873,12:54:38.28,+11:41:06.8,12:54:38.281,+11:41:05.65,17.155,16.148,16.473,16.194,SDSS J125438.25+114105.8,0.873,17.071,16.843,16.752,16.761,16.698,[HB89] 1252+119,0.873,QSO J1254+1141,0.873,0,4,1200,3283.1187184474,9467.1732622631,"3299.64-7454.92,7464.63-7522.68,7669.57-9467.17",2.5,"4,11,14,20,12","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.62,0.68,0.79",076.A-0860(A),onmp174,,,,
J125838-180002,12:58:38.33,-18:00:02.7,1.956,12:58:38.25,-18:00:04.1,12:58:38.339,-18:00:02.79,20.496,19.149,19.682,18.557,,,,,,,,PKS B1256-177,1.956,IVS B1255-177,0.0,0,4,12300,3282.8361670533,6653.7805885686,"3296.14-4518.83,4620.26-5600.19,5674.65-6616.82,6619.30-6653.78",2.5,"4,6,16,16,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.58,0.72,1.31",075.A-0158(A),b1256m177,,,,
J130608+035626,13:06:08.25,+03:56:26.3,5.99,13:06:08.26,+03:56:26.3,13:06:09.958,+03:56:48.41,21.095,19.914,19.684,,,,,,,,,SDSS J1306+0356,5.99,QSO J1306+0356,5.99,3,0,0,0.0,0.0,,0.0,,,,,,,,,,,,
